  103	  1.03	0.195	0.205	0.215	0.225	0.235	0.245	0.255	0.265	0.275
  -12     1.475	0.43428	0.42871	0.42287	0.41687	0.41097	0.40503	0.39890	0.39263	0.38654
  -12     1.525	0.44321	0.43748	0.43156	0.42583	0.41994	0.41386	0.40760	0.40158	0.39542
  -12     1.575	0.45176	0.44595	0.44032	0.43450	0.42847	0.42226	0.41625	0.41007	0.40375
  -12     1.625	0.45994	0.45439	0.44873	0.44273	0.43657	0.43064	0.42453	0.41823	0.41204
  -12     1.675	0.46794	0.46243	0.45653	0.45042	0.44461	0.43857	0.43231	0.42613	0.41993
  -12     1.725	0.47579	0.47004	0.46407	0.45827	0.45235	0.44617	0.43998	0.43384	0.42750
  -12     1.775	0.48317	0.47741	0.47157	0.46579	0.45971	0.45349	0.44743	0.44116	0.43474
  -12     1.825	0.49024	0.48444	0.47879	0.47279	0.46657	0.46072	0.45455	0.44809	0.44191
  -12     1.875	0.49713	0.49159	0.48568	0.47944	0.47369	0.46772	0.46135	0.45506	0.44875
  -12     1.925	0.50389	0.49848	0.49214	0.48609	0.48050	0.47441	0.46796	0.46159	0.45525
  -12     1.975	0.51064	0.50484	0.49837	0.49260	0.48697	0.48058	0.47435	0.46797	0.46160
  -12     2.025	0.51669	0.51081	0.50467	0.49902	0.49301	0.48680	0.48060	0.47420	0.46800
  -12     2.075	0.52243	0.51650	0.51102	0.50521	0.49869	0.49285	0.48665	0.48028	0.47402
  -12     2.125	0.52817	0.52224	0.51708	0.51095	0.50470	0.49853	0.49234	0.48619	0.47975
  -12     2.175	0.53382	0.52822	0.52261	0.51630	0.51033	0.50428	0.49789	0.49179	0.48531
  -12     2.225	0.53915	0.53400	0.52783	0.52167	0.51594	0.50966	0.50349	0.49718	0.49073
  -12     2.275	0.54450	0.53920	0.53303	0.52705	0.52127	0.51497	0.50885	0.50229	0.49600
  -12     2.325	0.54986	0.54415	0.53797	0.53249	0.52631	0.52003	0.51389	0.50740	0.50122
  -12     2.375	0.55508	0.54901	0.54304	0.53756	0.53106	0.52508	0.51870	0.51252	0.50617
  -12     2.425	0.55974	0.55381	0.54812	0.54219	0.53586	0.52989	0.52354	0.51739	0.51097
  -12     2.475	0.56440	0.55815	0.55303	0.54668	0.54066	0.53462	0.52829	0.52204	0.51538
  -12     2.525	0.56883	0.56290	0.55738	0.55105	0.54523	0.53920	0.53283	0.52658	0.52006
  -12     2.575	0.57304	0.56757	0.56178	0.55551	0.54982	0.54327	0.53724	0.53082	0.52465
  -12     2.625	0.57709	0.57201	0.56598	0.56001	0.55413	0.54766	0.54160	0.53504	0.52887
  -12     2.675	0.58133	0.57621	0.57000	0.56425	0.55819	0.55187	0.54580	0.53938	0.53304
