14 8.6750 1.02855 1.02692
14 8.7250 1.02859 1.02713
14 8.7750 1.02862 1.02736
14 8.8250 1.02818 1.02709
14 8.8750 1.02824 1.02719
14 8.9250 1.02816 1.02710
14 8.9750 1.02798 1.02690
14 9.0250 1.02797 1.02696
14 9.0750 1.02806 1.02708
14 9.1250 1.02788 1.02690
14 9.1750 1.02800 1.02702
14 9.2250 1.02774 1.02681
14 9.2750 1.02780 1.02694
14 9.3250 1.02782 1.02693
14 9.3750 1.02758 1.02665
14 9.4250 1.02770 1.02669
14 9.4750 1.02776 1.02673
14 9.5250 1.02743 1.02638
14 9.5750 1.02755 1.02648
14 9.6250 1.02746 1.02633
14 9.6750 1.02738 1.02618
14 9.7250 1.02753 1.02625
14 9.7750 1.02747 1.02611
14 9.8250 1.02724 1.02578
14 9.8750 1.02724 1.02574
14 9.9250 1.02736 1.02580
14 9.9750 1.02748 1.02583
14 11.0000 1.02803 1.02542
14 12.0000 1.02641 1.02611
14 13.0000 1.02588 1.02475
14 14.0000 1.02673 1.02464
14 15.0000 1.02899 1.02531
14 16.0000 1.02854 1.02719
14 17.0000 1.02765 1.02651
14 18.0000 1.02399 1.02374
14 19.0000 1.02209 1.02198
14 20.0000 1.02204 1.02268
-14 0.0250 0.00000 0.00000
-14 0.0750 0.00000 0.00000
-14 0.1250 0.00000 0.00000
-14 0.1750 0.48115 0.49343
-14 0.2250 0.52696 0.53446
-14 0.2750 0.65537 0.66348
-14 0.3250 0.68199 0.69013
-14 0.3750 0.71675 0.72615
-14 0.4250 0.73058 0.74003
-14 0.4750 0.73431 0.74352
-14 0.5250 0.74005 0.74911
-14 0.5750 0.74559 0.75446
-14 0.6250 0.75276 0.76139
-14 0.6750 0.76036 0.76871
-14 0.7250 0.76821 0.77625
-14 0.7750 0.77618 0.78388
-14 0.8250 0.78395 0.79142
-14 0.8750 0.79160 0.79882
-14 0.9250 0.79909 0.80607
-14 0.9750 0.80637 0.81305
-14 1.0250 0.81363 0.81986
-14 1.0750 0.82049 0.82647
-14 1.1250 0.82709 0.83294
-14 1.1750 0.83344 0.83930
-14 1.2250 0.83984 0.84551
-14 1.2750 0.84581 0.85134
-14 1.3250 0.85175 0.85707
-14 1.3750 0.85737 0.86245
-14 1.4250 0.86304 0.86789
-14 1.4750 0.86848 0.87292
-14 1.5250 0.87385 0.87795
-14 1.5750 0.87880 0.88279
-14 1.6250 0.88368 0.88760
-14 1.6750 0.88842 0.89205
-14 1.7250 0.89296 0.89650
-14 1.7750 0.89729 0.90081
-14 1.8250 0.90163 0.90489
-14 1.8750 0.90564 0.90853
-14 1.9250 0.90946 0.91220
-14 1.9750 0.91302 0.91572
-14 2.0250 0.91654 0.91930
-14 2.0750 0.91983 0.92245
-14 2.1250 0.92323 0.92562
-14 2.1750 0.92624 0.92845
-14 2.2250 0.92911 0.93124
-14 2.2750 0.93164 0.93388
-14 2.3250 0.93423 0.93636
-14 2.3750 0.93664 0.93860
-14 2.4250 0.93902 0.94081
-14 2.4750 0.94121 0.94276
-14 2.5250 0.94322 0.94473
-14 2.5750 0.94508 0.94662
-14 2.6250 0.94689 0.94849
-14 2.6750 0.94856 0.95009
-14 2.7250 0.95024 0.95167
-14 2.7750 0.95189 0.95313
-14 2.8250 0.95347 0.95459
-14 2.8750 0.95499 0.95593
-14 2.9250 0.95638 0.95726
-14 2.9750 0.95768 0.95865
-14 3.0250 0.95888 0.96008
-14 3.0750 0.96004 0.96132
-14 3.1250 0.96118 0.96243
-14 3.1750 0.96229 0.96345
-14 3.2250 0.96342 0.96443
-14 3.2750 0.96451 0.96534
-14 3.3250 0.96564 0.96628
-14 3.3750 0.96668 0.96712
-14 3.4250 0.96762 0.96801
-14 3.4750 0.96845 0.96888
-14 3.5250 0.96924 0.96984
-14 3.5750 0.97002 0.97074
-14 3.6250 0.97079 0.97163
-14 3.6750 0.97156 0.97237
-14 3.7250 0.97232 0.97304
-14 3.7750 0.97301 0.97371
-14 3.8250 0.97371 0.97438
-14 3.8750 0.97447 0.97502
-14 3.9250 0.97522 0.97572
-14 3.9750 0.97588 0.97634
-14 4.0250 0.97653 0.97696
-14 4.0750 0.97721 0.97756
-14 4.1250 0.97776 0.97813
-14 4.1750 0.97833 0.97871
-14 4.2250 0.97884 0.97925
-14 4.2750 0.97932 0.97980
-14 4.3250 0.97990 0.98037
-14 4.3750 0.98041 0.98083
-14 4.4250 0.98091 0.98121
-14 4.4750 0.98144 0.98165
-14 4.5250 0.98182 0.98198
-14 4.5750 0.98229 0.98240
-14 4.6250 0.98278 0.98286
-14 4.6750 0.98330 0.98342
-14 4.7250 0.98377 0.98383
-14 4.7750 0.98427 0.98415
-14 4.8250 0.98478 0.98452
-14 4.8750 0.98525 0.98487
-14 4.9250 0.98567 0.98524
-14 4.9750 0.98606 0.98555
-14 5.0250 0.98651 0.98592
-14 5.0750 0.98684 0.98631
-14 5.1250 0.98716 0.98673
-14 5.1750 0.98739 0.98711
-14 5.2250 0.98774 0.98750
-14 5.2750 0.98810 0.98784
-14 5.3250 0.98835 0.98823
-14 5.3750 0.98865 0.98870
-14 5.4250 0.98887 0.98898
-14 5.4750 0.98910 0.98920
-14 5.5250 0.98939 0.98944
-14 5.5750 0.98966 0.98967
-14 5.6250 0.98996 0.98993
-14 5.6750 0.99031 0.99023
-14 5.7250 0.99059 0.99040
-14 5.7750 0.99089 0.99059
-14 5.8250 0.99117 0.99082
-14 5.8750 0.99153 0.99107
-14 5.9250 0.99180 0.99127
-14 5.9750 0.99206 0.99142
-14 6.0250 0.99238 0.99167
-14 6.0750 0.99262 0.99183
-14 6.1250 0.99294 0.99210
-14 6.1750 0.99325 0.99237
-14 6.2250 0.99346 0.99256
-14 6.2750 0.99367 0.99277
-14 6.3250 0.99400 0.99314
-14 6.3750 0.99415 0.99337
-14 6.4250 0.99443 0.99371
-14 6.4750 0.99463 0.99399
-14 6.5250 0.99486 0.99430
-14 6.5750 0.99513 0.99456
-14 6.6250 0.99528 0.99470
-14 6.6750 0.99536 0.99489
-14 6.7250 0.99556 0.99521
-14 6.7750 0.99574 0.99543
-14 6.8250 0.99598 0.99560
-14 6.8750 0.99606 0.99564
-14 6.9250 0.99626 0.99581
-14 6.9750 0.99636 0.99586
-14 7.0250 0.99669 0.99612
-14 7.0750 0.99678 0.99619
-14 7.1250 0.99699 0.99642
-14 7.1750 0.99707 0.99655
-14 7.2250 0.99721 0.99682
-14 7.2750 0.99726 0.99697
-14 7.3250 0.99731 0.99703
-14 7.3750 0.99764 0.99732
-14 7.4250 0.99775 0.99739
-14 7.4750 0.99810 0.99764
-14 7.5250 0.99817 0.99766
-14 7.5750 0.99836 0.99780
-14 7.6250 0.99850 0.99787
-14 7.6750 0.99869 0.99800
-14 7.7250 0.99876 0.99803
-14 7.7750 0.99897 0.99827
-14 7.8250 0.99901 0.99830
-14 7.8750 0.99915 0.99842
-14 7.9250 0.99918 0.99845
-14 7.9750 0.99947 0.99863
-14 8.0250 0.99953 0.99861
-14 8.0750 0.99992 0.99885
-14 8.1250 1.00000 0.99887
-14 8.1750 1.00023 0.99904
-14 8.2250 1.00039 0.99923
-14 8.2750 1.00054 0.99948
-14 8.3250 1.00072 0.99966
-14 8.3750 1.00073 0.99963
-14 8.4250 1.00097 0.99976
-14 8.4750 1.00104 0.99975
-14 8.5250 1.00121 0.99998
